[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-03_00-39-40_000_013
IDDevice           = SAM_8586
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-03 00:39:40
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8586
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_09-33-02_217_812
IDDataCal = DLAB_2018-04-12_15-39-16_217_235
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 1
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1284 0 0
 2 1273 0 0
 3 1280 0 0
 4 1260 0 0
 5 1281 0 0
 6 1259 0 0
 7 1259 0 0
 8 1260 0 0
 9 1264 0 0
 10 1265 0 0
 11 1250 0 0
 12 1273 0 0
 13 1252 0 0
 14 1264 0 0
 15 1253 0 0
 16 1256 0 0
 17 1266 0 0
 18 1257 0 0
 19 1278 0 0
 20 1247 0 0
 21 1262 0 0
 22 1259 0 0
 23 1269 0 0
 24 1268 0 0
 25 1268 0 0
 26 1292 0 0
 27 1261 0 0
 28 1283 0 0
 29 1276 0 0
 30 1293 0 0
 31 1299 0 0
 32 1284 0 0
 33 1312 0 0
 34 1290 0 0
 35 1305 0 0
 36 1296 0 0
 37 1304 0 0
 38 1306 0 0
 39 1298 0 0
 40 1320 0 0
 41 1286 0 0
 42 1309 0 0
 43 1287 0 0
 44 1291 0 0
 45 1281 0 0
 46 1277 0 0
 47 1287 0 0
 48 1243 0 0
 49 1276 0 0
 50 1254 0 0
 51 1253 0 0
 52 1262 0 0
 53 1268 0 0
 54 1289 0 0
 55 1267 0 0
 56 1304 0 0
 57 1294 0 0
 58 1307 0 0
 59 1304 0 0
 60 1304 0 0
 61 1306 0 0
 62 1279 0 0
 63 1292 0 0
 64 1272 0 0
 65 1264 0 0
 66 1256 0 0
 67 1268 0 0
 68 1281 0 0
 69 1261 0 0
 70 1307 0 0
 71 1284 0 0
 72 1302 0 0
 73 1290 0 0
 74 1303 0 0
 75 1301 0 0
 76 1264 0 0
 77 1285 0 0
 78 1242 0 0
 79 1261 0 0
 80 1268 0 0
 81 1281 0 0
 82 1299 0 0
 83 1286 0 0
 84 1318 0 0
 85 1288 0 0
 86 1301 0 0
 87 1304 0 0
 88 1288 0 0
 89 1277 0 0
 90 1263 0 0
 91 1281 0 0
 92 1243 0 0
 93 1263 0 0
 94 1254 0 0
 95 1258 0 0
 96 1281 0 0
 97 1283 0 0
 98 1307 0 0
 99 1284 0 0
 100 1313 0 0
 101 1294 0 0
 102 1307 0 0
 103 1312 0 0
 104 1297 0 0
 105 1321 0 0
 106 1278 0 0
 107 1302 0 0
 108 1292 0 0
 109 1284 0 0
 110 1288 0 0
 111 1270 0 0
 112 1294 0 0
 113 1249 0 0
 114 1275 0 0
 115 1255 0 0
 116 1263 0 0
 117 1256 0 0
 118 1250 0 0
 119 1273 0 0
 120 1249 0 0
 121 1263 0 0
 122 1252 0 0
 123 1248 0 0
 124 1259 0 0
 125 1250 0 0
 126 1274 0 0
 127 1233 0 0
 128 1271 0 0
 129 1250 0 0
 130 1264 0 0
 131 1246 0 0
 132 1261 0 0
 133 1265 0 0
 134 1239 0 0
 135 1265 0 0
 136 1244 0 0
 137 1250 0 0
 138 1250 0 0
 139 1251 0 0
 140 1266 0 0
 141 1240 0 0
 142 1274 0 0
 143 1232 0 0
 144 1260 0 0
 145 1245 0 0
 146 1261 0 0
 147 1270 0 0
 148 1253 0 0
 149 1280 0 0
 150 1247 0 0
 151 1257 0 0
 152 1251 0 0
 153 1256 0 0
 154 1270 0 0
 155 1251 0 0
 156 1285 0 0
 157 1246 0 0
 158 1271 0 0
 159 1261 0 0
 160 1258 0 0
 161 1269 0 0
 162 1253 0 0
 163 1275 0 0
 164 1241 0 0
 165 1265 0 0
 166 1251 0 0
 167 1243 0 0
 168 1258 0 0
 169 1252 0 0
 170 1265 0 0
 171 1235 0 0
 172 1268 0 0
 173 1249 0 0
 174 1265 0 0
 175 1262 0 0
 176 1267 0 0
 177 1292 0 0
 178 1264 0 0
 179 1292 0 0
 180 1289 0 0
 181 1287 0 0
 182 1305 0 0
 183 1290 0 0
 184 1318 0 0
 185 1280 0 0
 186 1314 0 0
 187 1295 0 0
 188 1291 0 0
 189 1288 0 0
 190 1287 0 0
 191 1298 0 0
 192 1250 0 0
 193 1276 0 0
 194 1255 0 0
 195 1262 0 0
 196 1249 0 0
 197 1259 0 0
 198 1289 0 0
 199 1260 0 0
 200 1302 0 0
 201 1281 0 0
 202 1294 0 0
 203 1297 0 0
 204 1292 0 0
 205 1311 0 0
 206 1272 0 0
 207 1291 0 0
 208 1250 0 0
 209 1264 0 0
 210 1256 0 0
 211 1261 0 0
 212 1284 0 0
 213 1261 0 0
 214 1307 0 0
 215 1286 0 0
 216 1308 0 0
 217 1285 0 0
 218 1289 0 0
 219 1288 0 0
 220 1258 0 0
 221 1277 0 0
